,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot
423,4,4,2,0,0,3,10,2004,0,98065,730000,411,734
424,4,4,2,0,0,3,11,2003,0,98004,2330000,411,1929
425,4,4,2,1,4,3,11,2001,0,98008,2700000,411,730
426,4,4,2,0,0,3,10,2006,0,98027,909500,411,552
427,4,5,2,0,0,3,10,2006,0,98027,890000,411,534
428,4,4,2,0,0,3,11,2013,0,98075,1330000,411,1536
429,6,3,1,0,2,4,9,1965,0,98003,472000,410,1304
430,5,4,2,0,0,4,9,1990,0,98053,1100000,410,5303
431,4,4,2,0,2,3,12,1996,0,98006,1500000,410,1155
432,4,4,3,0,3,3,11,2001,0,98118,1440000,410,858
433,4,4,3,0,4,3,11,2003,0,98116,1630000,410,754
434,5,4,2,0,0,4,9,2001,0,98058,600000,410,5405
435,4,4,2,0,0,3,11,1989,0,98006,1320000,410,3364
436,5,4,2,0,2,3,12,1990,0,98072,1270000,410,3271
437,5,4,2,0,0,3,11,2006,0,98052,1240000,410,1336
438,3,4,2,1,4,3,11,2014,0,98056,3000000,410,1000
439,4,3,2,0,0,3,9,2006,0,98065,765000,410,474
440,5,4,2,0,3,3,10,2014,0,98006,1880000,410,1208
441,4,4,2,0,0,3,11,1988,0,98075,1150000,409,24411
442,4,4,2,0,0,3,11,2003,0,98075,1050000,409,1545
443,5,5,2,0,0,3,11,2003,0,98004,1800000,409,1448
444,4,4,2,0,0,4,9,1993,0,98022,687000,409,17365
445,5,3,1,0,3,5,9,1963,0,98028,1120000,409,1719
446,5,4,2,0,0,3,9,2005,0,98125,971000,408,942
447,4,4,1,0,0,4,11,1994,0,98059,1280000,408,1657
448,4,4,2,0,3,3,11,1990,0,98040,1610000,408,1078
449,4,5,2,0,3,3,10,2003,0,98029,1050000,408,1286
450,5,4,2,0,0,3,9,2008,0,98199,1230000,408,619
451,5,4,2,0,0,3,10,2007,0,98040,1510000,408,1046
452,5,4,2,0,3,3,9,2013,0,98115,1880000,408,578
453,4,4,1,0,0,3,10,2006,0,98092,545000,408,1141
454,3,4,2,0,0,3,8,1900,1999,98117,740500,407,590
455,3,3,2,0,3,5,10,1952,0,98199,1450000,407,587
456,3,5,2,1,3,3,9,1968,1990,98166,995000,407,4372
457,3,4,2,0,0,5,11,1983,0,98052,1050000,407,3975
458,4,4,1,0,0,3,11,2001,0,98053,1300000,407,6882
459,5,4,2,0,0,3,11,2003,0,98075,945000,407,1387
460,4,4,2,0,0,3,11,1993,0,98077,1400000,407,6191
461,4,4,2,0,0,3,11,2001,0,98065,1150000,406,1706
462,4,3,3,0,3,4,10,1907,1994,98033,2350000,406,2125
463,4,4,2,0,1,3,10,2003,0,98004,1970000,406,791
464,4,4,2,0,3,3,8,1996,0,98022,473000,406,3457
465,4,3,2,0,0,3,10,1984,0,98053,897500,406,20249
466,5,4,2,0,0,3,11,1990,0,98004,1500000,406,1138
467,4,4,1,0,2,4,10,1978,0,98022,858000,406,39309
468,4,4,2,0,0,3,11,2008,0,98059,1030000,406,1009
469,4,4,1,0,0,3,10,2000,0,98038,890000,405,19540
470,4,4,2,0,0,3,12,1998,0,98074,1450000,405,2287
471,4,4,1,0,0,3,10,1993,0,98053,795127,405,8472
472,4,4,2,0,0,3,10,2007,0,98004,1980000,405,1123
473,5,4,2,0,4,3,10,2014,0,98033,1790000,405,790
474,5,4,2,0,0,3,10,2015,0,98075,1290000,405,746
475,4,4,3,1,4,3,10,2007,0,98008,2300000,405,760
476,4,4,2,0,3,3,11,2007,0,98027,1260000,405,558
477,3,4,2,0,3,3,10,2008,0,98103,1560000,405,580
478,5,3,2,0,0,3,10,1972,0,98005,900000,404,3454
479,4,4,1,0,0,3,9,2006,0,98027,850000,404,10479
480,5,4,2,0,2,3,10,2007,0,98027,1150000,404,578
481,4,4,2,0,0,5,10,1908,0,98112,2540000,404,558
482,4,4,2,0,0,3,8,1999,0,98042,472000,404,659
483,4,4,2,0,0,3,10,2013,0,98004,2070000,404,740
484,5,5,2,0,0,3,11,2014,0,98074,1380000,404,1246
485,4,4,2,0,0,3,11,2003,0,98053,1190000,403,20242
486,8,6,2,0,0,3,8,1967,0,98004,2150000,403,875
487,4,3,3,0,0,3,11,1992,0,98053,1090000,403,13157
488,4,4,2,0,0,3,10,2008,0,98199,1280000,403,511
489,7,4,2,0,0,3,7,1986,0,98106,419000,403,792
490,5,3,1,0,0,5,8,1979,0,98118,537500,403,846
491,3,4,2,0,3,3,11,1993,0,98107,2480000,403,460
492,5,5,3,0,4,3,10,2010,0,98107,2950000,403,532
493,4,4,2,0,0,4,11,1988,0,98040,1700000,402,1425
494,3,4,2,0,0,3,10,1985,0,98074,722800,402,1357
495,4,4,2,0,0,3,11,1997,0,98074,1210000,402,2431
496,5,4,1,0,4,3,12,2008,0,98004,3170000,402,1113
497,5,4,2,0,0,4,11,1997,0,98004,1670000,401,3793
498,5,3,1,0,0,4,8,1967,0,98038,565000,401,9959
499,4,4,2,0,0,3,11,2006,0,98027,1050000,401,809
500,5,4,2,0,0,3,12,1990,0,98006,1600000,401,3052
501,3,3,1,0,0,4,10,1972,0,98004,1780000,401,1787
502,5,3,2,0,0,3,7,1973,2014,98115,1100000,401,708
503,4,4,2,0,0,3,10,2005,0,98029,1040000,401,789
504,5,4,2,1,4,3,8,1938,0,98155,1800000,401,3633
505,5,4,2,0,0,3,9,2012,0,98056,887250,401,697
506,5,3,2,0,0,3,10,1988,0,98053,1130000,401,2603
507,3,4,2,0,2,3,10,1988,0,98177,1200000,401,1008
508,3,3,2,0,4,5,10,1982,0,98177,1740000,401,2983
509,6,5,2,0,0,3,8,2008,0,98074,780000,401,929
510,6,4,2,0,0,3,10,2013,0,98059,1170000,401,721
511,5,5,2,0,0,3,10,2004,0,98029,975000,400,1138
512,5,4,2,0,0,3,8,1972,0,98027,593500,400,4684
513,4,4,2,0,1,3,11,1987,0,98040,1130000,400,781
514,5,4,2,0,3,3,10,1957,2009,98116,1400000,400,862
515,4,4,2,0,0,3,10,1992,0,98058,600000,400,6543
516,8,4,2,0,0,4,8,1979,0,98059,430000,400,970
517,4,5,2,0,0,3,11,1985,1999,98039,2500000,400,1844
518,4,4,2,0,0,3,11,2014,0,98074,1450000,400,10118
519,4,4,1,0,3,3,11,1997,0,98006,1380000,399,1125
520,4,4,1,0,3,3,11,1997,0,98006,1400000,399,1125
521,4,3,2,0,0,3,10,2004,0,98010,792500,399,16303
522,5,3,1,0,3,3,9,1972,2007,98040,1710000,399,1589
523,5,4,3,0,0,4,10,1927,0,98112,1160000,399,652
524,7,5,2,0,0,5,10,1982,0,98027,840000,399,3495
525,5,3,2,0,0,4,11,1985,0,98039,2680000,399,1900
526,4,5,2,0,0,3,10,2013,0,98004,1890000,398,868
527,4,4,2,0,1,5,10,1946,0,98199,1650000,398,889
528,4,4,2,0,0,4,11,1984,0,98004,1930000,398,1886
529,4,3,1,0,4,5,11,1971,0,98116,2050000,398,1750
530,4,3,2,0,0,3,11,1999,0,98006,1200000,398,1189
531,4,4,2,0,0,3,11,2005,0,98004,1600000,398,891
532,4,3,2,0,0,3,9,1947,2008,98004,1900000,398,1177
533,4,4,2,0,0,3,10,2002,0,98092,734950,398,4385
534,5,4,2,0,0,3,10,1996,0,98027,839000,398,1051
535,5,5,2,0,0,3,10,2014,0,98034,995500,398,787
536,5,4,2,0,3,3,10,2014,0,98075,1140000,398,607
537,4,4,1,0,0,4,12,1993,0,98077,1100000,397,3726
538,4,3,1,0,0,3,10,1991,0,98053,975000,397,4032
539,4,4,2,0,0,3,9,2001,0,98065,770000,397,593
540,4,4,2,0,3,3,10,2004,0,98029,1300000,397,558
541,4,3,2,0,0,3,11,1996,0,98004,1610000,397,2398
542,4,3,2,0,0,3,11,1991,0,98077,949000,397,7959
543,4,4,2,0,0,3,9,2008,0,98024,997950,397,10890
544,4,4,2,0,2,3,10,1994,0,98006,1160000,397,1144
545,4,4,2,0,3,5,10,1937,0,98199,1360000,397,539
546,5,5,2,0,0,3,11,2007,0,98033,1530000,397,751
547,5,4,2,0,0,3,10,2014,0,98033,1600000,397,697
548,5,4,2,0,0,3,10,2005,0,98074,994000,396,731
549,4,4,2,0,0,3,10,2008,0,98033,1070000,396,911
550,4,4,2,0,0,3,11,1939,2010,98112,3400000,396,1093
551,4,3,2,0,2,3,11,2000,0,98040,2000000,396,1673
552,4,3,2,0,0,4,8,1935,0,98155,635000,396,3379
553,4,3,2,0,0,3,11,1996,0,98075,1000000,396,1737
554,4,5,2,0,3,4,10,2008,0,98144,2450000,395,609
555,4,4,2,0,0,3,9,2004,0,98004,2300000,395,796
556,4,3,2,0,2,4,9,1972,0,98040,1340000,395,1802
557,6,3,3,0,0,4,7,1902,0,98118,665000,395,409
558,4,3,2,0,0,3,10,2003,0,98059,1210000,395,1015
559,4,4,2,0,3,5,10,1980,0,98040,2200000,395,1673
560,4,4,2,0,4,3,12,1996,0,98006,1620000,395,1141
561,4,3,1,0,2,4,9,1974,0,98040,1530000,395,1574
562,6,4,1,0,3,3,10,1967,0,98003,465000,395,2168
563,5,3,1,0,1,4,11,1984,0,98004,1810000,395,1900
564,4,3,2,0,0,3,10,1989,0,98075,1160000,394,4089
565,4,4,2,0,3,3,10,1989,0,98023,625000,394,2383
566,3,4,2,0,0,3,10,1994,0,98040,1390000,394,2005
567,5,4,2,0,0,3,8,1980,0,98053,442500,394,21013
568,4,4,2,0,2,3,10,2006,0,98033,1660000,394,1040
569,4,5,2,0,0,3,10,2004,0,98039,2190000,394,1223
570,5,4,2,0,0,3,9,2014,0,98053,1050000,394,891
571,4,3,2,0,0,3,11,1989,0,98077,985000,393,3510
572,4,4,2,0,0,3,11,1997,0,98004,2080000,393,1894
573,5,5,2,0,0,3,10,2008,0,98033,1400000,393,642
574,4,3,2,0,0,4,10,1985,0,98072,879000,393,2950
575,6,5,2,0,3,4,8,1916,0,98119,1470000,393,597
576,5,4,2,1,4,3,8,1949,1985,98033,2700000,393,2537
577,5,4,2,0,0,3,10,1996,0,98027,847700,393,954
578,3,3,2,0,3,3,9,1951,2000,98166,887500,393,5109
579,5,5,2,0,0,3,10,1999,0,98006,935000,393,902
580,5,4,2,0,0,3,10,1990,0,98074,875000,393,1994
581,5,4,2,0,0,3,10,2008,0,98004,1940000,393,1536
582,4,5,2,0,0,4,11,1985,0,98074,1010000,393,26395
583,4,3,1,0,0,3,8,1984,0,98166,775000,392,2248
584,5,4,1,0,0,3,10,1958,2006,98004,1640000,392,2489
585,5,4,2,0,0,3,11,2004,0,98075,1170000,392,1483
586,5,4,2,0,2,5,11,1991,0,98040,1580000,392,859
587,4,4,2,0,0,3,10,1993,0,98092,799950,392,18292
588,3,4,1,1,4,4,11,1958,1987,98008,3300000,392,3838
589,4,4,2,0,0,3,9,2006,0,98065,633000,392,541
590,4,4,3,0,0,3,10,2012,0,98075,1060000,392,782
591,4,4,2,0,0,3,9,2001,0,98074,884744,391,875
592,6,4,2,0,0,3,9,2008,0,98059,900000,391,567
593,5,4,2,0,3,3,10,2004,0,98065,937500,391,1357
594,4,4,2,0,0,3,11,2001,0,98039,1910000,391,1725
595,4,4,2,0,0,3,10,2006,0,98008,1150000,391,958
596,5,4,2,0,3,3,12,1995,0,98006,1370000,391,1604
597,4,4,2,0,3,3,9,2014,0,98075,1050000,391,602
598,4,4,2,0,2,3,12,1996,0,98040,1460000,390,1334
599,5,3,3,0,0,4,9,1906,0,98112,1340000,390,539
600,4,3,2,0,0,3,11,1990,0,98077,1080000,390,3278
601,3,4,2,0,2,4,11,1933,0,98112,2230000,390,2799
602,4,4,2,0,0,4,10,1993,0,98024,1650000,390,19553
603,5,4,2,0,0,3,9,2012,0,98052,850000,390,502
604,4,4,2,0,0,3,11,2000,0,98074,1150000,389,953
605,4,3,2,0,0,3,7,2004,0,98058,460000,389,697
606,4,3,1,0,0,4,9,1965,0,98005,910000,389,3616
607,4,4,2,0,2,3,11,1994,0,98027,1160000,389,1461
608,4,3,3,0,2,5,9,1928,0,98112,2550000,389,818
609,3,3,2,0,0,3,10,1999,0,98006,1150000,389,894
610,5,4,2,0,2,3,10,1990,0,98075,1020000,388,1658
611,5,3,2,0,0,3,7,2003,0,98053,673200,388,796
612,5,4,2,0,0,4,8,1979,0,98027,869000,388,4575
613,5,4,2,0,0,3,11,2004,0,98004,1890000,388,1667
614,4,3,2,0,0,3,11,1986,1998,98038,550000,388,3268
615,5,4,2,0,0,3,9,2014,0,98052,1040000,388,672
616,5,4,2,0,0,3,10,2014,0,98075,1260000,388,1119
617,4,4,2,0,0,3,9,2005,0,98074,810000,388,402
618,4,4,2,0,0,3,11,2004,0,98059,1200000,388,906
619,5,3,2,0,0,4,11,1991,0,98006,1300000,388,3096
620,5,4,2,0,0,3,10,2008,0,98004,1450000,388,845
621,4,4,2,0,0,3,9,2007,0,98072,623300,388,420
622,5,4,2,0,2,3,10,2006,0,98056,1090000,388,757
623,4,4,2,0,0,3,10,2007,0,98023,442000,387,789
624,4,4,2,0,0,3,11,1991,0,98053,1150000,387,3253
625,3,4,2,0,0,3,11,1989,0,98053,1110000,387,2955
626,3,4,3,0,2,3,12,2001,0,98040,1700000,387,3267
627,4,3,2,0,0,3,11,2001,0,98059,1150000,387,1224
628,4,4,2,0,0,3,10,1995,0,98072,1050000,387,4413
629,4,4,2,0,0,3,8,1973,0,98027,530000,387,3314
630,4,4,2,0,0,3,10,2014,0,98004,1850000,387,961
631,5,3,2,0,0,3,10,1988,0,98053,930800,386,8975
632,4,4,2,0,0,3,11,2003,0,98053,1180000,386,4601
633,4,4,1,0,0,3,9,1963,2000,98039,1950000,386,1619
634,5,3,3,0,4,5,11,1909,0,98119,3070000,386,697
635,4,4,2,0,0,3,10,2006,0,98003,550000,386,1505
636,5,4,2,0,0,3,11,2006,0,98003,635000,386,1230
637,5,5,2,0,0,3,10,2014,0,98075,1210000,386,1117
638,5,4,2,0,0,3,10,2013,0,98074,929000,386,660
639,4,3,2,0,0,3,10,2014,0,98075,969990,386,784
640,4,5,3,0,0,3,9,2014,0,98052,988990,386,586
641,5,5,2,0,0,3,10,2005,0,98074,1060000,385,736
642,4,4,1,0,1,3,10,1977,2005,98004,2400000,385,1927
643,4,6,2,0,2,3,11,2005,0,98075,1060000,385,1371
644,4,4,2,0,0,3,11,2000,0,98059,950000,385,1245
645,5,4,2,0,0,3,9,2004,0,98027,825000,385,629
646,7,5,1,0,0,3,7,1978,0,98125,565000,385,843
647,4,3,2,0,0,3,11,2002,0,98092,657500,385,2248
648,5,4,1,0,4,3,10,1973,0,98177,1400000,385,3039
649,4,4,2,0,0,3,10,2003,0,98034,850000,385,659
650,5,4,2,0,0,3,8,2003,0,98075,720000,385,710
651,4,4,2,0,0,3,9,2007,0,98011,810000,385,4291
652,4,4,2,0,0,3,10,2013,0,98040,1840000,385,1023
653,4,4,2,0,0,3,11,2000,0,98019,979500,384,33601
654,4,4,2,0,0,3,11,2001,0,98059,1140000,384,1064
655,4,4,2,0,0,3,11,2001,0,98059,1070000,384,1145
656,4,4,2,0,0,3,11,1978,0,98005,1900000,384,10457
657,4,4,2,1,4,4,10,1993,0,98075,2750000,384,518
658,5,4,2,0,0,3,9,1985,0,98077,900000,384,21011
659,5,5,2,0,0,3,10,2004,0,98029,998000,384,967
660,5,4,2,0,0,3,10,2012,0,98074,995000,384,669
661,4,4,2,0,2,3,10,2011,0,98042,775000,384,7233
662,4,3,2,0,0,3,10,1997,0,98074,863000,383,2079
663,4,4,2,0,0,3,11,2006,0,98033,968933,383,679
664,3,3,1,0,2,3,12,1999,0,98059,1300000,383,1521
665,3,3,2,0,2,3,9,1994,0,98014,560000,383,5613
666,4,3,1,1,4,3,8,1965,0,98006,1850000,383,1382
667,4,3,1,0,4,4,8,1947,0,98116,1250000,383,1162
668,4,3,2,0,0,3,11,2005,0,98075,1300000,383,1303
669,4,4,2,0,0,3,10,2012,0,98075,949950,383,767
670,4,4,2,0,1,3,11,2014,0,98034,1360000,383,1173
671,5,4,2,0,0,3,9,2014,0,98053,988830,382,735
672,4,3,2,0,1,3,9,1928,2013,98125,1200000,382,781
673,5,4,2,0,3,3,9,1921,0,98122,1880000,382,736
674,4,4,2,0,2,4,10,1979,0,98028,825000,382,1321
675,3,4,2,0,0,3,9,2002,0,98006,925000,382,1942
676,4,4,2,1,4,3,12,2001,0,98115,2300000,382,1480
677,4,4,2,0,2,3,11,1995,0,98006,935000,382,1439
678,4,5,2,0,0,4,11,1978,0,98005,1040000,382,4048
679,3,3,2,0,0,3,7,1976,0,98033,1030000,382,3322
680,3,4,1,0,1,3,10,2000,0,98034,1450000,382,1461
681,5,5,2,0,2,3,10,2000,0,98023,734000,382,3974
682,4,4,2,0,0,3,9,1981,0,98072,775000,381,22428
683,4,4,2,0,3,5,11,1934,1979,98040,2030000,381,2119
684,4,4,2,0,0,3,9,2014,0,98029,1350000,381,5708
685,5,4,2,0,0,3,9,2011,0,98053,950000,381,755
686,5,4,2,0,2,3,10,2011,0,98075,890000,381,704
687,5,3,1,0,2,4,10,1986,0,98033,1100000,380,1194
688,4,4,2,0,0,4,11,1926,0,98102,2400000,380,2307
689,5,4,1,0,0,3,11,2002,0,98034,1290000,380,27043
690,4,3,2,0,0,3,10,2005,0,98075,885000,380,1043
691,4,3,2,0,0,4,8,1979,0,98092,640000,380,19999
692,6,4,2,0,0,3,9,1984,0,98005,1150000,380,4604
693,4,4,2,0,0,3,11,1991,0,98077,1040000,380,4824
694,3,3,2,0,2,3,11,2007,0,98177,1680000,380,1577
695,4,4,2,0,0,3,10,2005,0,98001,637000,379,6355
696,4,3,2,0,2,4,11,1983,0,98004,2290000,379,1707
697,5,3,2,0,2,4,8,1961,0,98103,825000,379,697
698,4,4,2,0,2,3,12,1998,0,98006,1290000,379,1343
699,4,3,2,0,0,3,11,2001,0,98059,1050000,379,1027
700,4,3,2,0,0,3,10,1998,0,98075,899000,379,957
701,3,4,2,0,3,3,10,2000,0,98092,900000,379,20232
702,4,4,2,0,0,3,9,2005,0,98053,920000,379,991
703,4,3,2,0,0,3,8,2008,0,98001,510000,379,1611
704,3,4,2,0,0,3,11,1991,0,98033,1480000,378,2416
705,4,3,2,0,0,3,10,1989,0,98052,965000,378,5352
706,4,5,2,0,3,3,10,2004,0,98040,2300000,378,1288
707,4,3,2,0,0,3,9,2002,0,98045,845000,378,10728
708,4,4,2,0,0,3,11,2006,0,98027,1700000,378,31253
709,4,3,2,0,0,3,10,1998,0,98038,710000,378,12064
710,4,3,3,0,0,4,8,2002,0,98115,1400000,378,725
711,4,4,2,0,0,3,10,2004,0,98075,889000,378,1020
712,4,3,2,0,0,4,10,1968,0,98040,993500,378,2167
713,5,4,2,0,0,3,10,2014,0,98033,1450000,378,1053
714,4,4,2,0,0,4,10,1987,0,98039,1950000,378,1739
715,4,3,1,0,0,3,9,1989,0,98092,404000,377,3311
716,4,4,2,0,0,3,10,2005,0,98033,1600000,377,882
717,4,5,2,0,0,3,10,2007,0,98188,530000,377,1004
718,4,4,2,0,3,3,11,2000,0,98040,1800000,377,1208
719,4,4,2,0,0,4,9,1996,0,98077,880000,377,4898
720,4,3,1,0,4,3,9,1977,0,98028,603500,377,905
721,4,4,2,0,0,3,10,1991,0,98077,1180000,377,1935
722,5,4,2,0,0,3,9,2001,0,98028,630000,377,772
723,4,3,2,0,0,3,9,2007,0,98038,495000,377,794
724,4,2,2,0,0,5,9,1924,0,98102,1300000,377,511
725,3,2,1,0,0,3,8,1995,0,98045,718000,377,12666
726,4,2,2,0,3,3,10,1953,1995,98199,970000,377,372
727,4,4,2,0,0,3,10,2002,0,98074,1020000,377,1793
728,6,3,2,0,0,4,8,1970,0,98027,670000,376,3362
729,4,4,2,0,0,3,11,1990,0,98040,1200000,376,884
730,5,4,1,0,2,4,9,1988,0,98166,925000,376,1254
731,5,4,2,0,3,3,10,1973,2005,98040,1600000,376,1945
732,9,8,2,0,0,3,7,1996,0,98144,450000,376,604
733,5,4,2,0,0,4,10,1980,0,98040,1290000,376,1056
734,5,4,2,0,0,3,12,1990,0,98006,1010000,376,3309
735,5,5,1,0,2,4,10,1979,0,98040,1380000,376,1750
736,3,3,2,0,0,3,10,1986,0,98077,950000,375,1333
737,4,3,2,0,0,3,11,1987,0,98052,988000,375,1831
738,4,3,1,0,3,4,9,1951,0,98199,1400000,375,895
739,4,4,2,0,0,3,11,1987,0,98077,910000,375,4691
740,3,3,2,0,2,4,9,1930,0,98112,2250000,375,669
741,4,3,2,0,2,4,10,1984,0,98006,1250000,375,1055
742,8,3,1,0,0,4,9,1962,0,98004,1650000,375,1921
743,3,3,2,0,0,3,9,2006,0,98019,565000,375,804
744,4,4,1,0,0,4,9,1954,0,98039,2270000,375,1758
745,4,3,2,0,0,3,10,2000,0,98038,765000,375,2393
746,4,3,1,0,0,3,9,1972,2001,98004,1390000,375,1859
747,4,4,2,0,0,3,11,2002,0,98059,1120000,375,1321
748,3,3,2,0,0,3,9,2004,0,98092,760000,375,13741
749,4,5,2,0,0,3,9,2006,0,98052,860000,375,781
750,4,4,2,0,0,3,10,2006,0,98033,1490000,375,1004
751,5,5,2,0,0,3,11,2000,0,98075,989000,375,1252
752,4,4,2,0,0,3,9,2002,0,98053,929000,375,5344
753,3,4,2,0,0,4,9,1975,0,98005,890000,375,1186
754,4,4,2,0,0,3,10,2006,0,98045,855000,375,95174
755,4,4,3,0,0,3,9,1992,0,98199,950000,375,390
756,4,3,2,0,2,3,8,1943,1994,98177,835000,375,952
757,4,3,2,0,0,3,10,1997,0,98075,912000,375,1012
758,4,4,2,0,0,3,11,1988,0,98077,985000,375,3417
759,3,4,2,0,0,3,10,2006,0,98105,1310000,375,586
760,4,4,2,0,0,3,10,2008,0,98045,920000,375,46839
761,5,4,1,0,0,5,8,1970,0,98027,590000,374,3749
762,4,4,2,0,0,3,11,2000,0,98059,1050000,374,1077
763,4,4,2,0,0,3,11,2001,0,98004,1690000,374,1256
764,5,4,2,0,0,3,9,2010,0,98004,1420000,374,418
765,8,4,1,0,0,3,8,1968,0,98107,900000,374,697
766,4,3,2,0,0,3,10,1987,0,98072,818000,374,4129
767,3,3,2,0,2,3,10,1999,0,98045,1080000,374,40483
768,4,3,2,0,4,4,10,1989,0,98004,1950000,374,1742
769,4,5,2,0,0,3,10,2007,0,98004,1900000,374,897
770,5,4,2,0,1,5,9,1971,0,98105,1400000,373,791
771,6,4,1,0,0,3,8,1955,1990,98004,1650000,373,1506
772,3,3,1,0,3,5,11,1983,0,98006,1510000,373,1125
773,4,3,2,0,0,3,10,2004,0,98038,849000,373,8137
774,5,4,2,0,3,3,9,1997,0,98178,625000,373,558
775,4,3,2,0,0,4,12,1990,0,98052,1330000,373,3446
776,4,4,2,0,3,4,11,1990,0,98040,1390000,373,1011
777,4,4,2,0,0,3,11,2003,0,98059,972000,373,1282
778,4,4,2,0,0,3,10,2007,0,98004,1740000,373,897
779,5,4,2,0,0,3,11,2003,0,98059,1100000,373,1125
780,4,4,2,0,1,3,11,2006,0,98027,1390000,373,1428
781,5,5,2,0,0,3,10,2015,0,98075,1150000,373,767
782,3,2,1,0,0,3,9,1987,0,98011,628000,372,1105
783,4,4,2,0,0,3,9,2007,0,98065,762000,372,1418
784,6,4,2,0,2,3,10,2004,0,98058,570000,372,559
785,4,4,2,0,0,3,9,2007,0,98065,688000,372,865
786,6,5,2,0,0,3,7,1978,0,98122,739000,372,697
787,5,4,2,0,0,3,9,2015,0,98024,802945,372,858
788,5,5,2,0,0,3,9,2015,0,98024,771005,372,624
789,4,2,2,0,0,3,11,2006,0,98059,1200000,371,1252
790,5,4,2,0,0,3,9,2002,0,98027,668000,371,3944
791,4,4,2,0,0,3,9,2004,0,98053,866000,371,909
792,4,4,2,0,0,3,10,2008,0,98006,1080000,371,489
793,5,4,2,0,0,3,9,1990,0,98011,650000,371,941
794,5,4,2,0,0,3,11,2001,0,98059,1070000,371,924
795,5,4,2,0,0,3,9,1991,0,98042,649000,371,1216
796,5,4,2,0,0,3,8,1937,2010,98125,740000,371,1756
797,4,4,1,0,2,3,10,1999,0,98023,570000,371,2188
798,3,4,2,0,2,3,9,1922,1999,98144,1500000,371,790
799,5,3,1,0,0,4,8,1962,0,98112,610000,371,357
800,5,4,2,0,0,3,8,2004,0,98118,740000,371,465
801,4,4,2,0,0,4,11,1989,0,98039,2720000,371,1684
802,4,3,2,0,0,3,9,2003,0,98053,825000,371,617
803,4,4,2,0,3,3,9,2007,0,98055,609000,371,1047
804,4,3,2,0,0,3,9,2003,0,98053,810000,371,728
805,4,4,2,0,2,3,9,2006,0,98024,810000,370,19472
806,4,3,1,0,1,3,10,1968,0,98004,1580000,370,1515
807,4,4,2,0,0,3,10,2001,0,98074,925900,370,728
808,4,3,2,0,0,3,11,2002,0,98074,970000,370,856
809,4,3,2,0,2,3,9,2006,0,98045,760000,370,26517
810,4,4,2,0,0,3,10,2011,0,98004,1770000,370,953
811,3,5,2,0,2,3,10,1977,1999,98034,1450000,369,2316
812,3,3,2,0,0,3,9,1991,0,98024,1070000,369,24492
813,5,5,2,0,0,3,9,2004,0,98027,811500,369,418
814,5,4,2,0,2,3,9,1979,0,98177,995000,369,746
815,4,5,2,0,2,4,11,1928,0,98119,2300000,369,909
816,4,4,2,0,0,3,9,2000,0,98045,775000,369,19594
817,6,3,1,0,0,4,10,1970,0,98005,810000,369,883
818,4,4,2,0,0,3,9,2014,0,98074,949990,369,680
819,5,4,2,0,0,3,9,1996,0,98056,650000,368,2346
820,4,4,2,0,0,3,10,2005,0,98075,860000,368,652
821,3,4,2,0,3,3,10,1933,0,98199,1220000,368,570
822,4,4,2,0,2,3,12,1938,0,98105,2500000,368,1508
823,4,3,2,0,2,3,9,1925,0,98112,1400000,368,803
824,5,5,2,0,0,3,10,1998,0,98038,1180000,368,8744
825,4,4,2,0,0,3,10,2006,0,98199,1200000,368,618
826,5,4,2,0,0,4,9,1989,0,98038,525000,368,29917
827,4,4,2,0,0,3,11,2001,0,98059,1190000,368,1198
828,4,3,2,0,0,3,10,2000,0,98077,805000,368,3589
829,5,4,2,0,0,3,10,2014,0,98075,919990,368,590
830,3,4,2,0,0,3,9,1989,0,98052,784000,367,10323
831,2,3,2,0,4,3,10,1991,0,98116,1310000,367,366
832,4,4,2,0,0,3,10,1998,0,98075,860000,367,892
833,3,5,2,0,3,3,11,1998,0,98199,1930000,367,570
834,5,3,1,0,0,3,9,1953,2002,98004,1270000,367,885
835,4,3,2,0,0,5,8,1960,0,98040,1050000,367,1193
836,5,4,1,0,0,3,10,1969,0,98005,1250000,367,4129
837,4,4,2,0,0,3,10,2003,0,98004,1780000,367,1014
838,5,4,2,0,2,3,10,2006,0,98033,1420000,367,1063
839,4,3,1,0,3,3,10,1955,0,98117,900000,367,949
840,4,4,2,0,0,3,10,2001,0,98065,771150,367,1145
841,4,4,2,0,0,3,11,2015,0,98112,1700000,367,580
842,4,3,3,0,0,3,10,2013,0,98075,914500,367,1009
843,3,3,2,0,0,3,9,1992,0,98052,933399,366,963
844,5,4,2,0,3,4,9,1951,0,98004,1970000,366,1277
845,4,4,2,0,3,3,9,2000,0,98059,725000,366,2564
846,3,3,1,0,4,5,9,1967,0,98006,1450000,366,899
847,4,3,2,0,0,4,8,1921,0,98112,1200000,366,410
848,5,4,2,0,0,3,9,2007,0,98065,695000,366,909
849,5,5,2,0,0,3,10,2008,0,98004,1700000,366,657
850,3,4,2,0,0,3,10,2014,0,98166,857326,366,1081
851,5,4,2,0,0,3,10,2014,0,98023,450000,365,883
852,3,3,1,1,4,4,8,1957,0,98034,3070000,365,5192
853,4,4,2,0,0,3,12,1999,0,98005,1800000,365,3634
